user_id,course_id,interaction,score
140,1396,1,0.506
140,3204,1,0.4995
140,2589,1,0.5155
140,1501,1,0.4904
140,1656,1,0.5513
140,3199,1,0.514
140,971,1,0.5105
140,2846,1,0.4894
140,2900,1,0.51
140,1660,1,0.498
140,1954,1,0.56
140,373,1,0.1
140,467,1,0.1
140,2902,1,0.1
141,2582,1,0.5071
141,2848,1,0.5269
141,1332,1,0.5069
141,27,1,0.4854
141,367,1,0.5052
141,3162,1,0.5151
141,2413,1,0.5111
141,2367,1,0.4949
141,72,1,0.5159
141,3213,1,0.5132
141,735,1,0.4991
141,3125,1,0.5314
141,546,1,0.5039
141,823,1,0.5189
141,2026,1,0.5111
141,2919,1,0.5271
141,1173,1,0.5092
141,596,1,0.1
141,737,1,0.1
141,3166,1,0.1
141,2930,1,0.1
141,212,1,0.1
142,1082,1,0.5071
142,30,1,0.5141
142,560,1,0.5053
142,1006,1,0.5053
142,960,1,0.5103
142,340,1,0.5013
142,1289,1,0.5071
142,268,1,0.5146
142,1404,1,0.5186
142,415,1,0.5162
142,409,1,0.5146
142,3076,1,0.544
142,1898,1,0.5003
142,1545,1,0.5143
142,2363,1,0.5053
142,3059,1,0.5042
142,2051,1,0.1
142,2055,1,0.1
142,2239,1,0.1
142,3323,1,0.1
142,23,1,0.1
143,948,1,0.3062
143,906,1,0.3182
143,2704,1,0.3198
143,489,1,0.3067
143,2693,1,0.3078
143,1227,1,0.3097
143,1535,1,0.3078
143,2232,1,0.3591
143,2851,1,0.3158
143,864,1,0.3059
143,2250,1,0.3713
143,696,1,0.3238
143,585,1,0.3158
143,3253,1,0.3238
143,667,1,0.3038
143,1858,1,0.3139
143,1327,1,0.3099
143,2123,1,0.3267
143,1165,1,0.3602
143,761,1,0.1
143,609,1,0.1
143,225,1,0.1
143,2690,1,0.1
143,1439,1,0.1
144,2293,1,0.5215
144,3053,1,0.5344
144,3310,1,0.5066
144,1113,1,0.5066
144,2218,1,0.5066
144,2696,1,0.5168
144,654,1,0.5167
144,3201,1,0.5264
144,80,1,0.505
144,1606,1,0.5106
144,2554,1,0.5184
144,2578,1,0.509
144,662,1,0.1
144,2761,1,0.1
144,1167,1,0.1
145,2366,1,0.4903
145,2328,1,0.4903
145,2899,1,0.5203
145,885,1,0.4903
145,86,1,0.4948
145,1896,1,0.5408
145,2788,1,0.5323
145,1228,1,0.4948
145,2049,1,0.5283
145,3066,1,0.5283
145,2391,1,0.4903
145,3395,1,0.5128
145,1101,1,0.4903
145,941,1,0.4903
145,5,1,0.5123
145,661,1,0.5033
145,2757,1,0.4948
145,2167,1,0.4903
145,3333,1,0.5083
145,553,1,0.1
145,501,1,0.1
145,2860,1,0.1
145,1130,1,0.1
145,1355,1,0.1
146,2990,1,0.5262
146,750,1,0.523
146,1196,1,0.531
146,2477,1,0.523
146,1249,1,0.543
146,146,1,0.523
146,958,1,0.53
146,2972,1,0.527
146,3211,1,0.5282
146,1646,1,0.5302
146,2650,1,0.5519
146,2765,1,0.5305
146,413,1,0.5242
146,2237,1,0.527
146,2229,1,0.53
146,0,1,0.5345
146,308,1,0.523
146,1464,1,0.5345
146,1069,1,0.1
146,2162,1,0.1
146,2367,1,0.1
146,2565,1,0.1
146,1457,1,0.1
147,3014,1,0.4693
147,1441,1,0.4696
147,2288,1,0.4736
147,63,1,0.4696
147,1523,1,0.4566
147,191,1,0.4436
147,74,1,0.4436
147,1786,1,0.4872
147,1535,1,0.4821
147,2957,1,0.4816
147,1858,1,0.4851
147,1837,1,0.5069
147,519,1,0.499
147,100,1,0.1
147,1914,1,0.1
147,2572,1,0.1
147,3276,1,0.1
148,843,1,0.5136
148,30,1,0.5214
148,1868,1,0.5141
148,1820,1,0.5176
148,1992,1,0.514
148,3062,1,0.534
148,571,1,0.5195
148,703,1,0.518
148,3127,1,0.514
148,2146,1,0.5345
148,1365,1,0.5155
148,2594,1,0.5235
148,2836,1,0.1
148,1157,1,0.1
148,1046,1,0.1
148,3248,1,0.1
149,2315,1,0.4668
149,3234,1,0.4503
149,3290,1,0.4598
149,133,1,0.4577
149,322,1,0.4663
149,1425,1,0.4956
149,3270,1,0.4748
149,117,1,0.4537
149,1049,1,0.4503
149,127,1,0.4678
149,2372,1,0.4638
149,2416,1,0.4503
149,2532,1,0.1
149,120,1,0.1
149,723,1,0.1
149,798,1,0.1
150,2739,1,0.5209
150,2889,1,0.5121
150,682,1,0.5073
150,1234,1,0.5279
150,1370,1,0.5121
150,879,1,0.5169
150,580,1,0.5449
150,1575,1,0.5209
150,2480,1,0.5361
150,1031,1,0.514
150,1390,1,0.5201
150,1898,1,0.5182
150,335,1,0.5279
150,1289,1,0.5249
150,28,1,0.5284
150,2694,1,0.5241
150,3227,1,0.1
150,3350,1,0.1
150,1706,1,0.1
150,3057,1,0.1
151,1036,1,0.5246
151,2003,1,0.5267
151,2546,1,0.5246
151,2277,1,0.5267
151,1266,1,0.5246
151,1013,1,0.5227
151,684,1,0.5416
151,3238,1,0.5336
151,64,1,0.5216
151,1780,1,0.5256
151,1698,1,0.5251
151,962,1,0.5345
151,272,1,0.1
151,612,1,0.1
151,1153,1,0.1
152,223,1,0.5148
152,878,1,0.511
152,2115,1,0.507
152,430,1,0.507
152,2814,1,0.5209
152,956,1,0.507
152,2237,1,0.505
152,1170,1,0.507
152,1175,1,0.5209
152,187,1,0.5108
152,2599,1,0.507
152,972,1,0.5108
152,1270,1,0.1
152,2900,1,0.1
152,1296,1,0.1
153,2059,1,0.5174
153,1709,1,0.5056
153,2780,1,0.5275
153,583,1,0.5054
153,58,1,0.5184
153,258,1,0.5075
153,416,1,0.5054
153,2165,1,0.5174
153,2370,1,0.5224
153,727,1,0.4799
153,1650,1,0.5264
153,742,1,0.4854
153,462,1,0.1
153,1538,1,0.1
153,3227,1,0.1
154,1866,1,0.5644
154,2240,1,0.5894
154,1690,1,0.5438
154,1522,1,0.5351
154,2679,1,0.6088
154,1797,1,0.5391
154,1915,1,0.5264
154,445,1,0.5684
154,3064,1,0.524
154,1752,1,0.5684
154,1217,1,0.5633
154,2374,1,0.5478
154,2152,1,0.1
154,1273,1,0.1
154,3188,1,0.1
155,3299,1,0.5137
155,2067,1,0.4952
155,2642,1,0.494
155,1687,1,0.5205
155,1705,1,0.494
155,1125,1,0.504
155,849,1,0.4992
155,2537,1,0.5205
155,2816,1,0.5171
155,647,1,0.5237
155,880,1,0.5073
155,2904,1,0.5091
155,1472,1,0.492
155,2943,1,0.4932
155,2978,1,0.5416
155,3400,1,0.4915
155,180,1,0.1
155,2825,1,0.1
155,2442,1,0.1
155,356,1,0.1
156,2306,1,0.5215
156,104,1,0.5221
156,1022,1,0.5505
156,204,1,0.5396
156,127,1,0.5301
156,2905,1,0.5265
156,311,1,0.5276
156,1024,1,0.5276
156,2765,1,0.5356
156,1425,1,0.5515
156,1241,1,0.5301
156,2596,1,0.5257
156,1957,1,0.5381
156,2115,1,0.534
156,1623,1,0.5301
156,539,1,0.5301
156,1180,1,0.1
156,1140,1,0.1
156,2192,1,0.1
156,1315,1,0.1
157,682,1,0.4756
157,2620,1,0.47
157,930,1,0.474
157,1627,1,0.4825
157,1800,1,0.4756
157,940,1,0.4954
157,1952,1,0.512
157,1618,1,0.4665
157,2643,1,0.462
157,1207,1,0.47
157,2229,1,0.4655
157,2785,1,0.4785
157,1091,1,0.4655
157,2586,1,0.4716
157,573,1,0.466
157,1331,1,0.4735
157,2438,1,0.4655
157,580,1,0.1
157,2902,1,0.1
157,3310,1,0.1
157,1165,1,0.1
157,2363,1,0.1
158,618,1,0.5199
158,3038,1,0.5397
158,647,1,0.5163
158,2829,1,0.5104
158,1344,1,0.5162
158,2947,1,0.5118
158,2666,1,0.5149
158,367,1,0.5433
158,2125,1,0.5318
158,2476,1,0.5524
158,594,1,0.5144
158,354,1,0.5099
158,1736,1,0.5377
158,2746,1,0.5199
158,220,1,0.1
158,352,1,0.1
158,1753,1,0.1
158,1611,1,0.1
159,785,1,0.4695
159,446,1,0.4695
159,428,1,0.4695
159,537,1,0.4695
159,33,1,0.4695
159,1042,1,0.4695
159,2219,1,0.4875
159,2199,1,0.504
159,1137,1,0.4955
159,579,1,0.5195
159,626,1,0.529
159,672,1,0.4695
159,2522,1,0.48
159,3144,1,0.1
159,1917,1,0.1
159,2337,1,0.1
159,543,1,0.1
160,368,1,0.4136
160,2478,1,0.4476
160,927,1,0.4641
160,547,1,0.4136
160,2842,1,0.4561
160,191,1,0.4136
160,588,1,0.4436
160,1910,1,0.4601
160,2675,1,0.4396
160,3088,1,0.473
160,2408,1,0.4476
160,140,1,0.4136
160,1062,1,0.1
160,1494,1,0.1
160,1611,1,0.1
160,756,1,0.1
161,1062,1,0.487
161,1036,1,0.487
161,304,1,0.4842
161,2613,1,0.4842
161,3051,1,0.495
161,1584,1,0.4905
161,652,1,0.4842
161,2014,1,0.4902
161,2679,1,0.487
161,966,1,0.4882
161,3367,1,0.49
161,192,1,0.486
161,2604,1,0.4905
161,3232,1,0.4902
161,690,1,0.4862
161,1752,1,0.49
161,89,1,0.487
161,86,1,0.487
161,882,1,0.483
161,1984,1,0.4882
161,425,1,0.1
161,1672,1,0.1
161,3368,1,0.1
161,2942,1,0.1
161,3282,1,0.1
162,3017,1,0.5033
162,1101,1,0.4976
162,2328,1,0.4976
162,643,1,0.5356
162,1641,1,0.5033
162,2391,1,0.4976
162,885,1,0.4976
162,3169,1,0.5012
162,2661,1,0.4977
162,1111,1,0.5182
162,2167,1,0.4976
162,1125,1,0.4976
162,2251,1,0.1
162,652,1,0.1
162,1981,1,0.1
162,1577,1,0.1
163,936,1,0.5376
163,2243,1,0.5506
163,2696,1,0.5214
163,2309,1,0.5347
163,852,1,0.5147
163,1360,1,0.5147
163,749,1,0.5048
163,2552,1,0.5456
163,1620,1,0.5536
163,2346,1,0.5226
163,2143,1,0.5306
163,155,1,0.5665
163,3040,1,0.1
163,2927,1,0.1
163,2361,1,0.1
163,1999,1,0.1
164,1898,1,0.5113
164,3188,1,0.5113
164,2636,1,0.5174
164,3325,1,0.5198
164,669,1,0.5114
164,2421,1,0.5323
164,654,1,0.5071
164,2197,1,0.5283
164,3220,1,0.5198
164,2415,1,0.5283
164,963,1,0.5372
164,1532,1,0.5158
164,445,1,0.1
164,2816,1,0.1
164,3346,1,0.1
164,2450,1,0.1
165,2228,1,0.5251
165,1588,1,0.5267
165,75,1,0.5171
165,3245,1,0.5227
165,2823,1,0.5711
165,2171,1,0.566
165,3311,1,0.5336
165,1276,1,0.5426
165,169,1,0.5251
165,498,1,0.5176
165,1938,1,0.5751
165,2765,1,0.5211
165,1408,1,0.5211
165,1570,1,0.5267
165,405,1,0.5261
165,1959,1,0.5307
165,1605,1,0.1
165,2533,1,0.1
165,2379,1,0.1
165,1839,1,0.1
165,805,1,0.1
166,1599,1,0.5331
166,2454,1,0.5426
166,1164,1,0.5426
166,1076,1,0.5371
166,2439,1,0.5325
166,2587,1,0.5327
166,2108,1,0.54
166,2487,1,0.5426
166,2318,1,0.5625
166,3265,1,0.5331
166,607,1,0.578
166,1772,1,0.5375
166,3050,1,0.5426
166,3109,1,0.5331
166,522,1,0.1
166,1207,1,0.1
166,255,1,0.1
166,1515,1,0.1
167,3092,1,0.54
167,2164,1,0.5695
167,1359,1,0.5153
167,1263,1,0.5272
167,2279,1,0.5182
167,3325,1,0.5097
167,1167,1,0.4953
167,1527,1,0.5033
167,649,1,0.523
167,3188,1,0.5012
167,2395,1,0.5058
167,2573,1,0.5232
167,960,1,0.5153
167,885,1,0.5233
167,385,1,0.5113
167,1297,1,0.5153
167,2494,1,0.5132
167,2251,1,0.5058
167,2242,1,0.1
167,867,1,0.1
167,2728,1,0.1
167,712,1,0.1
167,1954,1,0.1
168,2673,1,0.5228
168,436,1,0.5148
168,836,1,0.5177
168,2737,1,0.5188
168,887,1,0.5177
168,347,1,0.5257
168,1382,1,0.5188
168,1036,1,0.5132
168,917,1,0.5148
168,362,1,0.5345
168,1415,1,0.5266
168,1712,1,0.5188
168,115,1,0.5172
168,593,1,0.1
168,2967,1,0.1
168,2004,1,0.1
168,2706,1,0.1
169,2785,1,0.5356
169,915,1,0.5476
169,390,1,0.5435
169,566,1,0.5216
169,2014,1,0.5181
169,2567,1,0.5261
169,861,1,0.5237
169,2132,1,0.5197
169,2168,1,0.5226
169,3320,1,0.5181
169,574,1,0.5186
169,2959,1,0.5435
169,2078,1,0.5157
169,1076,1,0.5237
169,1855,1,0.5181
169,22,1,0.5197
169,1582,1,0.1
169,1462,1,0.1
169,930,1,0.1
169,765,1,0.1
169,1746,1,0.1
170,919,1,0.5455
170,2480,1,0.499
170,2167,1,0.499
170,2234,1,0.5244
170,2328,1,0.499
170,1881,1,0.5134
170,885,1,0.499
170,1101,1,0.499
170,2366,1,0.499
170,1072,1,0.5106
170,1621,1,0.5286
170,2780,1,0.545
170,2447,1,0.499
170,983,1,0.499
170,2391,1,0.499
170,297,1,0.501
170,941,1,0.499
170,1820,1,0.541
170,2135,1,0.501
170,1982,1,0.1
170,2847,1,0.1
170,328,1,0.1
170,582,1,0.1
170,3009,1,0.1
171,3035,1,0.5229
171,1307,1,0.5141
171,1968,1,0.5121
171,1441,1,0.5437
171,1956,1,0.5139
171,2778,1,0.532
171,3386,1,0.524
171,2177,1,0.5202
171,239,1,0.5184
171,124,1,0.52
171,1241,1,0.5179
171,2079,1,0.5692
171,491,1,0.5179
171,2029,1,0.5144
171,800,1,0.5109
171,16,1,0.5219
171,2586,1,0.528
171,3253,1,0.5764
171,1414,1,0.1
171,2204,1,0.1
171,3204,1,0.1
171,45,1,0.1
171,1928,1,0.1
172,966,1,0.5083
172,1859,1,0.5108
172,1297,1,0.5148
172,3329,1,0.5169
172,1647,1,0.5188
172,1198,1,0.5118
172,2588,1,0.5198
172,287,1,0.5113
172,1200,1,0.5238
172,865,1,0.5649
172,3268,1,0.5148
172,3067,1,0.5153
172,1224,1,0.5113
172,83,1,0.5153
172,409,1,0.5209
172,1992,1,0.5129
172,256,1,0.5158
172,2381,1,0.1
172,696,1,0.1
172,2359,1,0.1
172,212,1,0.1
172,2702,1,0.1
173,1272,1,0.5032
173,495,1,0.5053
173,1150,1,0.5112
173,1362,1,0.5451
173,1518,1,0.5213
173,136,1,0.5133
173,1067,1,0.5323
173,2223,1,0.5282
173,531,1,0.5133
173,3029,1,0.5011
173,2494,1,0.523
173,667,1,0.5013
173,738,1,0.5072
173,736,1,0.5112
173,731,1,0.5072
173,1059,1,0.1
173,58,1,0.1
173,3051,1,0.1
173,457,1,0.1
174,1180,1,0.5302
174,118,1,0.5302
174,75,1,0.5222
174,1170,1,0.5256
174,2823,1,0.5216
174,1618,1,0.5267
174,1181,1,0.5277
174,2627,1,0.5222
174,2785,1,0.5387
174,1285,1,0.5256
174,2643,1,0.5222
174,2569,1,0.5873
174,406,1,0.5302
174,462,1,0.5467
174,506,1,0.5396
174,1542,1,0.5262
174,1043,1,0.5218
174,1895,1,0.5222
174,2069,1,0.5302
174,3174,1,0.1
174,1580,1,0.1
174,979,1,0.1
174,2723,1,0.1
174,1814,1,0.1
175,345,1,0.4099
175,2874,1,0.4099
175,2007,1,0.4054
175,1756,1,0.4059
175,1216,1,0.4139
175,1760,1,0.4094
175,1853,1,0.4115
175,1268,1,0.4054
175,2428,1,0.4054
175,2066,1,0.4096
175,2640,1,0.4099
175,1207,1,0.4094
175,3051,1,0.4104
175,2151,1,0.4056
175,3245,1,0.4059
175,696,1,0.4056
175,2861,1,0.4094
175,754,1,0.4054
175,2438,1,0.4056
175,3353,1,0.4064
175,1952,1,0.1
175,1078,1,0.1
175,595,1,0.1
175,2184,1,0.1
175,1788,1,0.1
176,2329,1,0.5372
176,3081,1,0.53
176,1502,1,0.5334
176,1923,1,0.5337
176,973,1,0.5292
176,1881,1,0.5526
176,2288,1,0.5511
176,520,1,0.5334
176,1764,1,0.5334
176,1503,1,0.522
176,2436,1,0.5254
176,2873,1,0.5497
176,1374,1,0.1
176,1109,1,0.1
176,1095,1,0.1
177,2426,1,0.4372
177,2704,1,0.4322
177,2794,1,0.4327
177,2748,1,0.4364
177,2439,1,0.4362
177,962,1,0.4373
177,860,1,0.4373
177,2368,1,0.4343
177,809,1,0.4367
177,574,1,0.4343
177,2007,1,0.4367
177,1274,1,0.4423
177,1288,1,0.1
177,2249,1,0.1
177,43,1,0.1
177,2766,1,0.1
178,1853,1,0.5336
178,1194,1,0.5504
178,1198,1,0.5251
178,2456,1,0.5336
178,2020,1,0.5246
178,1062,1,0.5208
178,2569,1,0.5251
178,2073,1,0.5267
178,3184,1,0.5291
178,2784,1,0.5211
178,2567,1,0.5326
178,491,1,0.5206
178,791,1,0.1
178,139,1,0.1
178,97,1,0.1
179,2834,1,0.5326
179,520,1,0.5361
179,2221,1,0.5203
179,2942,1,0.5321
179,1101,1,0.4986
179,2328,1,0.4986
179,2717,1,0.5286
179,3288,1,0.5206
179,276,1,0.5047
179,1366,1,0.5031
179,1027,1,0.5066
179,2118,1,0.5071
179,1646,1,0.5026
179,941,1,0.4986
179,2167,1,0.4986
179,3088,1,0.5047
179,3002,1,0.5006
179,885,1,0.4986
179,3087,1,0.5281
179,1920,1,0.1
179,2718,1,0.1
179,311,1,0.1
179,2628,1,0.1
179,1865,1,0.1
180,2547,1,0.5434
180,621,1,0.5474
180,346,1,0.5434
180,3055,1,0.5444
180,1507,1,0.5394
180,3326,1,0.5434
180,2695,1,0.5564
180,2549,1,0.5564
180,746,1,0.5603
180,2412,1,0.5683
180,1930,1,0.5405
180,2167,1,0.6179
180,1340,1,0.5514
180,1795,1,0.5474
180,961,1,0.5434
180,246,1,0.1
180,1061,1,0.1
180,3344,1,0.1
180,1088,1,0.1
181,191,1,0.4653
181,2505,1,0.5367
181,289,1,0.4653
181,3175,1,0.5208
181,566,1,0.4653
181,74,1,0.4653
181,3397,1,0.5287
181,1240,1,0.4653
181,124,1,0.5287
181,2368,1,0.5287
181,140,1,0.4653
181,547,1,0.4653
181,2376,1,0.5009
181,2646,1,0.1
181,440,1,0.1
181,1816,1,0.1
181,2941,1,0.1
182,1404,1,0.5321
182,99,1,0.5362
182,2873,1,0.5332
182,1494,1,0.5111
182,1672,1,0.5151
182,1975,1,0.5116
182,407,1,0.5252
182,77,1,0.5156
182,2696,1,0.5411
182,2998,1,0.5156
182,3185,1,0.5321
182,242,1,0.5116
182,1870,1,0.5111
182,726,1,0.5196
182,2834,1,0.5116
182,624,1,0.1
182,2880,1,0.1
182,1355,1,0.1
182,1609,1,0.1
183,2172,1,0.5372
183,1617,1,0.5131
183,1517,1,0.5131
183,1043,1,0.5131
183,966,1,0.5144
183,2366,1,0.5152
183,677,1,0.5247
183,2723,1,0.5167
183,3239,1,0.5247
183,736,1,0.5104
183,1339,1,0.5182
183,2204,1,0.5163
183,1894,1,0.5161
183,172,1,0.5167
183,21,1,0.5262
183,3205,1,0.5167
183,2170,1,0.5131
183,2223,1,0.5201
183,347,1,0.5201
183,2809,1,0.1
183,1247,1,0.1
183,1650,1,0.1
183,228,1,0.1
183,2605,1,0.1
184,3092,1,0.5227
184,902,1,0.4852
184,2725,1,0.4813
184,453,1,0.4853
184,1442,1,0.4807
184,147,1,0.4828
184,135,1,0.4892
184,1551,1,0.4948
184,556,1,0.4977
184,1526,1,0.4893
184,1411,1,0.5345
184,1937,1,0.4813
184,2582,1,0.4811
184,330,1,0.5145
184,1304,1,0.4992
184,335,1,0.4852
184,2642,1,0.4847
184,523,1,0.5305
184,660,1,0.4891
184,1787,1,0.4821
184,2008,1,0.1
184,351,1,0.1
184,2608,1,0.1
184,1808,1,0.1
184,3030,1,0.1
185,1362,1,0.5455
185,1943,1,0.5545
185,79,1,0.5426
185,2728,1,0.6219
185,1449,1,0.5247
185,1860,1,0.5287
185,3239,1,0.5426
185,1285,1,0.5325
185,3051,1,0.5367
185,2360,1,0.5495
185,2784,1,0.5291
185,419,1,0.5371
185,2545,1,0.5285
185,378,1,0.5415
185,3339,1,0.1
185,1846,1,0.1
185,67,1,0.1
185,152,1,0.1
186,1752,1,0.5676
186,724,1,0.5397
186,1898,1,0.5218
186,3142,1,0.5237
186,1797,1,0.5872
186,2541,1,0.5397
186,3311,1,0.5141
186,294,1,0.5466
186,2240,1,0.5295
186,1475,1,0.5258
186,2709,1,0.5341
186,3387,1,0.5357
186,2296,1,0.5317
186,815,1,0.5537
186,1887,1,0.5437
186,445,1,0.5676
186,151,1,0.1
186,3025,1,0.1
186,581,1,0.1
186,2011,1,0.1
187,2971,1,0.5717
187,3355,1,0.5299
187,1482,1,0.5677
187,1731,1,0.5344
187,2732,1,0.5379
187,3389,1,0.5793
187,1567,1,0.5349
187,3254,1,0.5558
187,3199,1,0.5309
187,2326,1,0.5301
187,247,1,0.5301
187,2659,1,0.528
187,644,1,0.5344
187,59,1,0.5297
187,428,1,0.5464
187,2331,1,0.5309
187,1191,1,0.5269
187,1685,1,0.5299
187,723,1,0.5304
187,1014,1,0.5269
187,2450,1,0.1
187,3291,1,0.1
187,2534,1,0.1
187,908,1,0.1
187,260,1,0.1
188,2023,1,0.5335
188,1837,1,0.5354
188,225,1,0.5303
188,2484,1,0.5314
188,3269,1,0.5333
188,2003,1,0.5338
188,440,1,0.5303
188,1353,1,0.5464
188,1406,1,0.5333
188,835,1,0.5333
188,2588,1,0.5459
188,146,1,0.5303
188,1366,1,0.5373
188,3354,1,0.5333
188,187,1,0.1
188,2439,1,0.1
188,713,1,0.1
188,1380,1,0.1
189,2778,1,0.4232
189,1196,1,0.4128
189,2588,1,0.4227
189,90,1,0.4109
189,1806,1,0.4197
189,1617,1,0.4117
189,1895,1,0.4107
189,2775,1,0.4089
189,400,1,0.4109
189,1809,1,0.4069
189,1043,1,0.4117
189,368,1,0.4312
189,549,1,0.1
189,412,1,0.1
189,3252,1,0.1
189,2599,1,0.1
190,3037,1,0.5007
190,1119,1,0.5094
190,2544,1,0.5714
190,3299,1,0.4965
190,3125,1,0.5174
190,1020,1,0.5804
190,1063,1,0.4934
190,2217,1,0.4934
190,2062,1,0.497
190,293,1,0.5554
190,3128,1,0.501
190,3073,1,0.5014
190,2179,1,0.5018
190,560,1,0.5103
190,152,1,0.505
190,1058,1,0.497
190,3389,1,0.505
190,3392,1,0.5269
190,1042,1,0.5168
190,589,1,0.1
190,2632,1,0.1
190,1116,1,0.1
190,2151,1,0.1
190,1852,1,0.1
191,2027,1,0.5085
191,191,1,0.479
191,1680,1,0.517
191,641,1,0.5047
191,637,1,0.5005
191,956,1,0.5266
191,74,1,0.479
191,140,1,0.479
191,10,1,0.4807
191,289,1,0.479
191,1177,1,0.4965
191,1024,1,0.5215
191,167,1,0.5104
191,679,1,0.509
191,612,1,0.5087
191,1273,1,0.5415
191,2300,1,0.1
191,976,1,0.1
191,796,1,0.1
191,487,1,0.1
191,2187,1,0.1
192,2530,1,0.52
192,153,1,0.528
192,1859,1,0.5222
192,1469,1,0.5231
192,1626,1,0.5311
192,2802,1,0.5267
192,1387,1,0.5321
192,2681,1,0.5311
192,2422,1,0.5607
192,179,1,0.548
192,89,1,0.5242
192,690,1,0.5272
192,614,1,0.1
192,2818,1,0.1
192,1951,1,0.1
192,2045,1,0.1
193,560,1,0.527
193,926,1,0.5115
193,1499,1,0.5314
193,2674,1,0.5115
193,66,1,0.5115
193,2537,1,0.5187
193,3189,1,0.5195
193,451,1,0.5265
193,1070,1,0.5185
193,2970,1,0.5225
193,975,1,0.5187
193,2493,1,0.5145
193,901,1,0.5185
193,3118,1,0.1
193,1864,1,0.1
193,178,1,0.1
193,428,1,0.1
194,2907,1,0.5145
194,2183,1,0.5255
194,1913,1,0.5051
194,318,1,0.5356
194,3134,1,0.5175
194,997,1,0.5145
194,3157,1,0.5257
194,1758,1,0.5261
194,1281,1,0.5221
194,2652,1,0.5186
194,2033,1,0.5135
194,2332,1,0.5215
194,2382,1,0.1
194,1338,1,0.1
194,1719,1,0.1
195,824,1,0.5537
195,1240,1,0.5568
195,1504,1,0.5894
195,90,1,0.5934
195,2933,1,0.6292
195,1271,1,0.5528
195,3349,1,0.5537
195,83,1,0.5494
195,378,1,0.5497
195,3286,1,0.5743
195,1229,1,0.5974
195,1254,1,0.5823
195,51,1,0.5577
195,2803,1,0.645
195,1939,1,0.1
195,2406,1,0.1
195,1994,1,0.1
195,225,1,0.1
196,1224,1,0.5326
196,2937,1,0.5361
196,2328,1,0.4986
196,2097,1,0.5066
196,2731,1,0.5251
196,2329,1,0.5361
196,1870,1,0.5283
196,544,1,0.5283
196,1354,1,0.5361
196,1125,1,0.4986
196,2366,1,0.4986
196,1880,1,0.5036
196,941,1,0.4986
196,108,1,0.5326
196,1232,1,0.5031
196,3078,1,0.5321
196,522,1,0.1
196,132,1,0.1
196,2849,1,0.1
196,2341,1,0.1
196,245,1,0.1
197,3285,1,0.5573
197,2201,1,0.5573
197,1125,1,0.4899
197,2638,1,0.5168
197,1101,1,0.4899
197,3087,1,0.5239
197,1521,1,0.5484
197,3328,1,0.5295
197,2859,1,0.5444
197,2207,1,0.5364
197,2204,1,0.5
197,885,1,0.4899
197,1303,1,0.5
197,2520,1,0.496
197,3189,1,0.5574
197,1691,1,0.1
197,2142,1,0.1
197,2008,1,0.1
197,887,1,0.1
198,1125,1,0.4923
198,1101,1,0.4923
198,1468,1,0.5142
198,468,1,0.5398
198,941,1,0.4923
198,3312,1,0.5187
198,2328,1,0.4923
198,1601,1,0.5219
198,634,1,0.5187
198,1627,1,0.5093
198,3384,1,0.5263
198,983,1,0.4923
198,236,1,0.5297
198,885,1,0.4923
198,2391,1,0.4923
198,2480,1,0.4923
198,88,1,0.5358
198,930,1,0.5008
198,2167,1,0.4923
198,3021,1,0.1
198,3165,1,0.1
198,2078,1,0.1
198,138,1,0.1
198,1756,1,0.1
199,2250,1,0.5233
199,74,1,0.4939
199,1285,1,0.5359
199,3015,1,0.5134
199,140,1,0.4939
199,1938,1,0.5359
199,884,1,0.5444
199,3071,1,0.5273
199,1141,1,0.5233
199,1943,1,0.5652
199,780,1,0.5233
199,929,1,0.5233
199,815,1,0.5319
199,289,1,0.4939
199,2920,1,0.5414
199,2784,1,0.5334
199,1314,1,0.5334
199,368,1,0.4939
199,2666,1,0.1
199,375,1,0.1
199,65,1,0.1
199,1978,1,0.1
199,2754,1,0.1
200,689,1,0.5047
200,983,1,0.4789
200,3203,1,0.4889
200,306,1,0.4794
200,1101,1,0.4789
200,2328,1,0.4789
200,741,1,0.5253
200,2366,1,0.4789
200,2391,1,0.4789
200,2399,1,0.5054
200,3028,1,0.4959
200,2447,1,0.4789
200,1525,1,0.4968
200,941,1,0.4789
200,2167,1,0.4789
200,2582,1,0.1
200,289,1,0.1
200,1583,1,0.1
200,2842,1,0.1
201,3297,1,0.5297
201,2053,1,0.5092
201,1317,1,0.5052
201,616,1,0.4953
201,594,1,0.5117
201,2371,1,0.4957
201,373,1,0.4991
201,173,1,0.4996
201,1329,1,0.4993
201,2022,1,0.5121
201,1552,1,0.4957
201,1912,1,0.4841
201,3134,1,0.4951
201,202,1,0.5076
201,1964,1,0.5786
201,1212,1,0.5012
201,2777,1,0.1
201,1498,1,0.1
201,213,1,0.1
201,457,1,0.1
202,2198,1,0.3857
202,137,1,0.3946
202,880,1,0.3886
202,2299,1,0.4145
202,842,1,0.3947
202,175,1,0.3812
202,1022,1,0.4057
202,44,1,0.3867
202,2887,1,0.3892
202,3002,1,0.3866
202,2959,1,0.4145
202,565,1,0.3806
202,1835,1,0.4017
202,2500,1,0.4066
202,384,1,0.3947
202,2874,1,0.3977
202,2220,1,0.1
202,469,1,0.1
202,2670,1,0.1
202,1968,1,0.1
202,3036,1,0.1
203,2869,1,0.5097
203,1424,1,0.5087
203,3107,1,0.5017
203,2635,1,0.5012
